Date,AUDCAD,AUDJPY,AUDNZD,AUDUSD,BP.LSE,BTCUSD,ETHUSD,EURAUD,EURUSD,GBPUSD,IT40,JGB10Y_H6,JP225,JPM.NYSE,Sugar_K6,USDCAD,USDJPY,UST10Y_H6,UST30Y_H6,USTEC,VIX_G6,VIX_H6,VIX_J6,XAGUSD,XAUUSD,XBRUSD,XOM.NYSE-24,XTIUSD,TOTAL
2026-03-06,0.0,0.0,0.0,0.0,0.0,-671.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.81,0.0,1351.96,1554.82
