date,eps
2000-03-31,-0.015293284924575061
2000-06-30,-0.013523830383716918
2000-09-30,-0.011892704806295427
2000-12-31,-0.011892704806295427
2001-03-31,-0.04991660373031302
2001-06-30,-0.04954372724522325
2001-09-30,-0.06985252438111718
2001-12-31,-0.06985252438111718
2002-03-31,-0.05722810165981128
2002-06-30,-0.05357031208113077
2002-09-30,-0.04333426754805774
2002-12-31,-0.04333426754805774
2003-03-31,-0.06817703820332636
2003-06-30,-0.07582220907192656
2003-09-30,-0.05222724218815202
2003-12-31,-0.05222724218815202
2004-03-31,-0.0393885013198955
2004-06-30,0.03996903016979343
2004-09-30,-0.030161857982650687
2004-12-31,-0.030161857982650687
2005-03-31,0.027743419575969874
2005-06-30,0.024808282212769536
2005-09-30,-0.005762797233279887
2005-12-31,-0.005762797233279887
2006-03-31,-0.007412999535951786
2006-06-30,-0.01123695599813725
2006-09-30,0.010103316489397097
2006-12-31,0.010103316489397097
2007-03-31,0.07859307182675981
2007-06-30,-0.3324463140387154
2007-09-30,-0.3253553201134514
2007-12-31,-0.3253553201134514
2008-03-31,-0.3907795714082537
2008-06-30,-0.2630464695528072
2008-09-30,-0.41298675821426306
2008-12-31,-0.41298675821426306
2009-03-31,-0.5920986454077428
2009-06-30,-0.4139979418384933
2009-09-30,-0.22153151836471052
2009-12-31,-0.22153151836471052
2010-03-31,-0.10685594267521958
2010-06-30,-0.19599399906137865
2010-09-30,-0.11710070190983883
2010-12-31,-0.11710070190983883
2011-03-31,0.022924441662455643
2011-06-30,0.15808424768996074
2011-09-30,-0.21959940258376126
2011-12-31,-0.21959940258376126
2012-03-31,0.0363086012613183
2012-06-30,-0.12031162634380951
2012-09-30,0.03911526377802653
2012-12-31,0.03911526377802653
2013-03-31,-0.002293949851961555
2013-06-30,0.1262386203338468
2013-09-30,0.3202767473300946
2013-12-31,0.3202767473300946
2014-03-31,-0.02902212248243104
2014-06-30,-0.14061041645068453
2014-09-30,-0.34939999632301133
2014-12-31,-0.34939999632301133
2015-03-31,-0.2736444195457764
2015-06-30,-0.21782451666261388
2015-09-30,-0.29230039921717577
2015-12-31,-0.29230039921717577
2016-03-31,-0.1689536987518271
2016-06-30,-0.11521804643631454
2016-09-30,-0.3349484487049971
2016-12-31,-0.3349484487049971
2017-03-31,0.22133244853896533
2017-06-30,0.4646873960671564
2017-09-30,0.5606020815708785
2017-12-31,0.5606020815708785
2018-03-31,0.41984847078438675
2018-06-30,0.3980723888987953
2018-09-30,0.574259796665067
2018-12-31,0.574259796665067
2019-03-31,-0.32471496457379306
2019-06-30,-0.3895149630403356
2019-09-30,-0.253600996650352
2019-12-31,-0.253600996650352
2020-03-31,-0.44349288379200114
2020-06-30,-0.31555902728115565
2020-09-30,0.12420001158913138
2020-12-31,0.12420001158913138
2021-03-31,0.37772951291120144
2021-06-30,1.1913381885548766
2021-09-30,1.2577774567655011
2021-12-31,1.2577774567655011
2022-03-31,1.3284063900538703
2022-06-30,1.0672783507310286
2022-09-30,0.5719583870807118
2022-12-31,0.4670405459489638
2023-03-31,-0.4021613678513798
2023-06-30,-0.43280938031825067
2023-09-30,0.12499129289648446
2023-12-31,0.12499129289648446
2024-03-31,0.36876649812192097
2024-06-30,1.0202896516960986
2024-09-30,1.1595928099124932
2024-12-31,1.0912134807364977
2025-03-31,1.2622840395698842
2025-06-30,0.8401249450024434
2025-09-30,1.705434144753073
