Date,asset,open,high,low,close,tick_volume,spread,real_volume
2008-01-08,AAPL.NAS,25.726,26.066,24.405,24.439,2036,0,0
2008-01-09,AAPL.NAS,24.5,25.643,24.043,25.629,2072,0,0
2008-01-10,AAPL.NAS,25.377,25.857,25.058,25.431,1545,0,0
2008-01-11,AAPL.NAS,25.143,25.407,24.286,24.654,1754,0,0
2008-01-14,AAPL.NAS,25.371,25.631,25.024,25.54,1046,0,0
2008-01-15,AAPL.NAS,25.4,25.59,23.523,24.149,2884,0,0
2008-01-16,AAPL.NAS,23.587,24.144,22.386,22.826999999999998,2757,0,0
2008-01-17,AAPL.NAS,23.06,23.429,22.631,22.811,1348,0,0
2008-01-18,AAPL.NAS,23.101,23.678,22.801,23.051,1705,0,0
2008-01-22,AAPL.NAS,21.13,22.854,20.857,22.234,2891,0,0
2008-01-23,AAPL.NAS,19.454,20.0,18.02,19.85,3565,0,0
2008-01-24,AAPL.NAS,20.0,20.099,18.86,19.371,1850,0,0
2008-01-25,AAPL.NAS,19.861,19.863,18.515,18.572,1408,0,0
2008-01-28,AAPL.NAS,18.287,18.954,18.064,18.573,1495,0,0
2008-01-29,AAPL.NAS,18.744,18.968,18.435,18.791,1020,0,0
2008-01-30,AAPL.NAS,18.786,19.35,18.585,18.883,1434,0,0
2008-01-31,AAPL.NAS,18.527,19.521,18.486,19.337,1261,0,0
2008-02-01,AAPL.NAS,19.473,19.513,18.886,19.107,889,0,0
2008-02-04,AAPL.NAS,19.174,19.414,18.774,18.807,914,0,0
2008-02-05,AAPL.NAS,18.629,19.075,18.415,18.48,1172,0,0
2008-02-06,AAPL.NAS,18.696,18.846,17.396,17.429,1634,0,0
2008-02-07,AAPL.NAS,17.139,17.826,16.756,17.32,1960,0,0
2008-02-08,AAPL.NAS,17.44,17.957,17.371,17.957,656,0,0
2008-02-11,AAPL.NAS,18.294,18.568,18.171,18.493,596,0,0
2008-02-12,AAPL.NAS,18.679,18.715,17.66,17.837,1269,0,0
2008-02-13,AAPL.NAS,18.106,18.54,17.947,18.486,807,0,0
2008-02-14,AAPL.NAS,18.494,18.685,18.147,18.208,791,0,0
2008-02-15,AAPL.NAS,18.039,18.155,17.723,17.805,631,0,0
2008-02-19,AAPL.NAS,18.007,18.106,17.348,17.488,998,0,0
2008-02-20,AAPL.NAS,17.46,17.8,17.384,17.689,604,0,0
2008-02-21,AAPL.NAS,18.014,18.064,17.267,17.363,944,0,0
2008-02-22,AAPL.NAS,17.5,17.5,16.553,17.066,1461,0,0
2008-02-25,AAPL.NAS,16.941,17.165,16.667,17.105,833,0,0
2008-02-26,AAPL.NAS,16.807,17.297,16.491,17.021,1399,0,0
2008-02-27,AAPL.NAS,16.891,17.578,16.887,17.565,709,0,0
2008-02-28,AAPL.NAS,18.164,18.885,17.973,18.558,1431,0,0
2008-02-29,AAPL.NAS,18.473,18.6,17.83,17.86,928,0,0
2008-03-03,AAPL.NAS,17.771,17.997,16.857,17.39,1900,0,0
2008-03-04,AAPL.NAS,17.426,17.835,17.2,17.803,894,0,0
2008-03-05,AAPL.NAS,17.657,17.877,17.466,17.786,694,0,0
2008-03-06,AAPL.NAS,17.843,18.214,17.259,17.35,1418,0,0
2008-03-07,AAPL.NAS,17.214,17.567,17.007,17.464,871,0,0
2008-03-10,AAPL.NAS,17.45,17.637,17.053,17.099,818,0,0
2008-03-11,AAPL.NAS,17.674,18.21,17.443,18.198,1011,0,0
2008-03-12,AAPL.NAS,18.143,18.383,17.881,18.004,866,0,0
2008-03-13,AAPL.NAS,17.706,18.499,17.572,18.277,1284,0,0
2008-03-14,AAPL.NAS,18.57,18.614,17.743,18.087,1260,0,0
2008-03-17,AAPL.NAS,17.51,18.37,17.51,18.104,1127,0,0
2008-03-18,AAPL.NAS,18.474,19.0,18.381,19.0,713,0,0
2008-03-19,AAPL.NAS,19.013,19.184,18.524,18.524,832,0,0
2008-03-20,AAPL.NAS,18.689,19.042,18.455,19.042,822,0,0
2008-03-24,AAPL.NAS,19.151,20.121,19.102,19.95,1240,0,0
2008-03-25,AAPL.NAS,19.999,20.443,19.619,20.14,1508,0,0
2008-03-26,AAPL.NAS,20.124,20.82,20.091,20.723,860,0,0
2008-03-27,AAPL.NAS,20.697,20.757,19.998,20.036,858,0,0
2008-03-28,AAPL.NAS,20.26,20.664,20.229,20.43,701,0,0
2008-03-31,AAPL.NAS,20.457,20.806,20.36,20.5,850,0,0
2008-04-01,AAPL.NAS,20.9,21.38,20.714,21.373,860,0,0
2008-04-02,AAPL.NAS,21.286,21.6,20.837,21.07,1311,0,0
2008-04-03,AAPL.NAS,21.014,21.947,21.0,21.658,1251,0,0
2008-04-04,AAPL.NAS,21.743,22.1,21.543,21.869,989,0,0
2008-04-07,AAPL.NAS,22.313,22.813,22.159,22.27,1266,0,0
2008-04-08,AAPL.NAS,21.926,22.35,21.76,21.835,1090,0,0
2008-04-09,AAPL.NAS,21.907,21.984,21.494,21.634,708,0,0
2008-04-10,AAPL.NAS,21.587,22.203,21.514,22.079,887,0,0
2008-04-11,AAPL.NAS,21.804,21.9,20.914,21.02,1189,0,0
2008-04-14,AAPL.NAS,20.951,21.321,20.648,21.111,1187,0,0
2008-04-15,AAPL.NAS,21.343,21.389,20.817,21.197,999,0,0
2008-04-16,AAPL.NAS,21.68,22.014,21.519,21.989,682,0,0
2008-04-17,AAPL.NAS,22.026,22.286,21.907,22.07,715,0,0
2008-04-18,AAPL.NAS,22.72,23.177,22.626,23.026,797,0,0
2008-04-21,AAPL.NAS,23.193,24.072,23.109,24.023,1097,0,0
2008-04-22,AAPL.NAS,23.916,23.999,22.585,22.886,1799,0,0
2008-04-23,AAPL.NAS,23.436,23.549,23.012,23.27,909,0,0
2008-04-24,AAPL.NAS,23.616,24.283,22.743,24.135,2562,0,0
2008-04-25,AAPL.NAS,24.371,24.443,23.777,24.247,1209,0,0
2008-04-28,AAPL.NAS,24.249,24.822,24.162,24.606,964,0,0
2008-04-29,AAPL.NAS,24.444,25.094,24.321,25.007,984,0,0
2008-04-30,AAPL.NAS,25.18,25.55,24.704,24.85,1363,0,0
2008-05-01,AAPL.NAS,25.001,25.714,24.98,25.714,756,0,0
2008-05-02,AAPL.NAS,25.759,25.989,25.507,25.849,875,0,0
2008-05-05,AAPL.NAS,25.973,26.473,25.869,26.389,793,0,0
2008-05-06,AAPL.NAS,26.366,26.732,26.026,26.666,1113,0,0
2008-05-07,AAPL.NAS,26.59,26.886,25.791,26.084,1685,0,0
2008-05-08,AAPL.NAS,26.25,26.643,26.153,26.437,794,0,0
2008-05-09,AAPL.NAS,26.169,26.322,25.91,26.208,786,0,0
2008-05-12,AAPL.NAS,26.446,26.982,26.122,26.88,1287,0,0
2008-05-13,AAPL.NAS,26.943,27.35,26.837,27.137,833,0,0
2008-05-14,AAPL.NAS,27.327,27.463,26.51,26.608,1188,0,0
2008-05-15,AAPL.NAS,26.683,27.129,26.314,27.104,1210,0,0
2008-05-16,AAPL.NAS,27.186,27.186,26.715,26.822,579,0,0
2008-05-19,AAPL.NAS,26.843,26.956,25.9,26.229,1499,0,0
2008-05-20,AAPL.NAS,25.976,26.593,25.732,26.557,1142,0,0
2008-05-21,AAPL.NAS,26.516,26.85,25.179,25.456,2283,0,0
2008-05-22,AAPL.NAS,25.597,25.904,24.644,25.293,2217,0,0
2008-05-23,AAPL.NAS,25.821,25.998,25.4,25.881,1137,0,0
2008-05-27,AAPL.NAS,26.114,26.633,25.977,26.633,794,0,0
2008-05-28,AAPL.NAS,26.784,26.848,26.245,26.715,1138,0,0
2008-05-29,AAPL.NAS,26.704,26.884,26.5,26.67,735,0,0
2008-05-30,AAPL.NAS,26.786,27.077,26.769,26.965,438,0,0
2008-06-02,AAPL.NAS,26.929,27.092,26.362,26.586,1118,0,0
2008-06-03,AAPL.NAS,26.7,26.886,26.049,26.481,1456,0,0
2008-06-04,AAPL.NAS,26.286,26.726,26.176,26.456,931,0,0
2008-06-05,AAPL.NAS,26.607,27.119,26.528,27.061,729,0,0
2008-06-06,AAPL.NAS,26.857,27.134,26.507,26.52,918,0,0
2008-06-09,AAPL.NAS,26.417,26.42,25.108,25.944,2152,0,0
2008-06-10,AAPL.NAS,25.761,26.681,25.575,26.52,1454,0,0
2008-06-11,AAPL.NAS,26.334,26.483,25.655,25.83,1153,0,0
2008-06-12,AAPL.NAS,25.921,26.085,24.457,24.681,2017,0,0
2008-06-13,AAPL.NAS,24.5,24.876,23.624,24.62,2385,0,0
2008-06-16,AAPL.NAS,24.464,25.393,24.153,25.263,1682,0,0
2008-06-17,AAPL.NAS,25.453,25.999,25.346,25.919,841,0,0
2008-06-18,AAPL.NAS,25.857,26.029,25.336,25.544,1074,0,0
2008-06-19,AAPL.NAS,25.497,26.049,25.258,25.854,1226,0,0
2008-06-20,AAPL.NAS,25.576999999999998,25.693,25.0,25.038,848,0,0
2008-06-23,AAPL.NAS,24.969,25.123,24.509,24.737,997,0,0
2008-06-24,AAPL.NAS,24.58,25.11,24.52,24.75,1011,0,0
2008-06-25,AAPL.NAS,24.929,25.546,24.857,25.342,966,0,0
2008-06-26,AAPL.NAS,24.877,24.977,24.001,24.027,1103,0,0
2008-06-27,AAPL.NAS,23.777,24.366,23.463,24.299,1285,0,0
2008-06-30,AAPL.NAS,24.291,24.571,23.804,23.92,1164,0,0
2008-07-01,AAPL.NAS,23.436,24.96,23.429,24.955,1544,0,0
2008-07-02,AAPL.NAS,25.007,25.35,24.026,24.026,1668,0,0
2008-07-03,AAPL.NAS,24.227,24.596,23.68,24.303,1757,0,0
2008-07-07,AAPL.NAS,24.714,25.255,24.557,25.023,1088,0,0
2008-07-08,AAPL.NAS,25.057,25.67,24.678,25.67,1372,0,0
2008-07-09,AAPL.NAS,25.75,25.844,24.877,24.893,1078,0,0
2008-07-10,AAPL.NAS,24.987,25.334,24.481,25.233,1461,0,0
2008-07-11,AAPL.NAS,25.053,25.302,24.429,24.654,1348,0,0
2008-07-14,AAPL.NAS,25.606,25.615,24.726,24.84,1013,0,0
2008-07-15,AAPL.NAS,24.614,24.817,23.771,24.234,1713,0,0
2008-07-16,AAPL.NAS,24.297,24.704,24.087,24.687,845,0,0
2008-07-17,AAPL.NAS,24.87,24.997,24.484,24.544,701,0,0
2008-07-18,AAPL.NAS,24.03,24.236,23.571,23.593,894,0,0
2008-07-21,AAPL.NAS,23.843,23.927,23.017,23.756,1734,0,0
2008-07-22,AAPL.NAS,21.271,23.251,20.935,23.145,2759,0,0
2008-07-23,AAPL.NAS,23.593,24.053,23.086,23.752,1776,0,0
2008-07-24,AAPL.NAS,23.471,23.605,22.638,22.718,1182,0,0
2008-07-25,AAPL.NAS,22.91,23.286,22.666,23.16,991,0,0
2008-07-28,AAPL.NAS,23.169,23.172,22.003,22.057,1227,0,0
2008-07-29,AAPL.NAS,22.179,22.779,21.95,22.44,1398,0,0
2008-07-30,AAPL.NAS,22.53,22.927,22.297,22.84,951,0,0
2008-07-31,AAPL.NAS,22.529,23.17,22.429,22.708,1304,0,0
2008-08-01,AAPL.NAS,22.849,22.849,22.252,22.38,726,0,0
2008-08-04,AAPL.NAS,22.369,22.558,21.845,21.89,948,0,0
2008-08-05,AAPL.NAS,22.214,22.971,22.118,22.948,973,0,0
2008-08-06,AAPL.NAS,22.853,23.572,22.571,23.456,1400,0,0
2008-08-07,AAPL.NAS,23.27,23.736,23.09,23.367,1196,0,0
2008-08-08,AAPL.NAS,23.414,24.235,23.393,24.221,878,0,0
2008-08-11,AAPL.NAS,24.303,25.212,24.241,24.794,1452,0,0
2008-08-12,AAPL.NAS,24.787,25.613,24.787,25.247,1193,0,0
2008-08-13,AAPL.NAS,25.436,25.715,25.129,25.615,994,0,0
2008-08-14,AAPL.NAS,25.451,25.778,25.405,25.617,581,0,0
2008-08-15,AAPL.NAS,25.581,25.675,25.007,25.105,861,0,0
2008-08-18,AAPL.NAS,25.051,25.4,24.831,25.055,1135,0,0
