date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_other_oper_income,is_operating_expn,is_sg_and_a_expense,is_other_operating_expenses,is_nonop_income_loss,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,ebita,gross_margin,profit_margin,is_depr_exp,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,div_per_shr,ebitda_margin,is_oper_income,ebitda,ebit,oper_margin,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_other_current_assets_detailed,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_other_noncurrent_assets_detailed,bs_tot_asset,bs_taxes_payable,bs_accrual,bs_lt_borrow,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_tot_liab,bs_pfd_eqty_and_hybrid_cptl,bs_sh_cap_and_apic,bs_common_stock,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,bs_add_paid_in_cap,bs_acct_note_rcv,bs_other_current_receivable,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_acct_payable,cf_net_inc,cf_non_cash_items_detailed,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_net_cash_paid_for_aquis,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,pr_to_free_cash_flow,cash_flow_to_net_inc,free_cash_flow_per_sh,cf_cash_for_acquis_subsidiaries,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,revenue_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,ebitda_per_sh,oper_inc_per_sh,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,diluted_ev,ttm_net_sales,ttm_cash_flow_firm,ttm_free_cash_flow_firm,market_cap,ev_to_ttm_sales,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,ev_to_sh_out,ttm_ebitda,ttm_oper_inc,ev_to_ttm_ebitda,ev_to_ttm_ebit,bs_goodwill,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expenses_r_and_d,is_net_interest_expense,is_int_expense,is_int_income,bs_mkt_sec_other_st_invest,bs_accts_rec_excl_notes_rec,bs_inventories,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_invtry_adj,bs_cur_asset_report,bs_tot_non_cur_asset,bs_st_borrow,bs_short_term_debt_detailed,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_non_cur_liab,bs_total_capital_leases,cur_ratio,cash_conversion_cycle,bs_other_inv,bs_acct_payable_and_accruals_detailed,bs_st_capital_lease_obligations,bs_st_deferred_revenue,bs_accrued_liabilities,bs_other_ins_res_to_shrhldr_eqy,bs_notes_receivable,bs_amt_of_tsy_stock,bs_loans_receivable,cf_depr_amort,cf_asset_impairment_charge,cf_change_in_inventories,cf_change_in_accounts_payable,cf_acquisition_of_intang_assets,cf_change_in_prepaid_assets,bs_pension_liabilities,bs_deferred_tax_liabs_st,cf_decr_cap_stock,is_tot_cash_pfd_dvd,cf_stock_based_compensation
2012-09-30,0939.HK,quarterly,Q3,2012,CNY,114263000000.0,114263000000.0,-105889000000.0,39072000000.0,30068000000.0,9004000000.0,-177000000.0,-177000000.0,66994000000.0,14969000000.0,52025000000.0,234000000.0,234000000.0,51791000000.0,-117000000.0,51908000000.0,51908000000.0,63398000000.0,100.0,45.42852892012287,3419000000.0,247180952381.0,0.2099999999999595,0.2104733374431281,247180952381.0,0.2099999999999595,0.2104733374431281,0.241446597826878,46.29552161181272,66817000000.0,66817000000.0,66817000000.0,58.47649720381926,3041929000000.0,3041929000000.0,-3406189000000.0,102416000000.0,102416000000.0,,2567260000000.0,2567260000000.0,-2669676000000.0,-2672695000000.0,13296482000000.0,41657000000.0,-156721000000.0,309567000000.0,-309567000000.0,-309567000000.0,12378798000000.0,,250011000000.0,250011000000.0,375435000000.0,908760000000.0,8924000000.0,917684000000.0,13296482000000.0,250010977486.0,-3041929000000.0,-331.4789186691715,6.880562273351948,,364260000000.0,364260000000.0,3019000000.0,1357000000.0,115064000000.0,52025000000.0,7567000000.0,-682000000.0,8249000000.0,-175848000000.0,10441000000.0,-186289000000.0,-116256000000.0,224000000.0,224000000.0,-6238000000.0,-6238000000.0,-13374000000.0,146830000000.0,-160204000000.0,-56000000.0,,,-19444000000.0,-59681000000.0,-736000000.0,,-736000000.0,736000000.0,-56731000000.0,-2103000000.0,-192431000000.0,-6238000000.0,56000000.0,-122494000000.0,-122494000000.0,-123006000000.0,0.5523206823732411,-2.2396547738306234,-0.4955640749016538,-56000000.0,2950000000.0,2950000000.0,0.4622645834937847,-0.4703275025043403,12.30648628342215,2.530316328889086,3.700386260305984,0.2703161362409897,0.2703161362409897,309567000000.0,-2236458410889.394,943937000000.0,32.795303076370566,-0.1384184022795628,-2236458410889.394,442235000000.0,421463000000.0,439167000000.0,486979589110.606,0.2515598926150258,0.2639581389365281,0.2533172781894039,486979589110.606,0.4500694250062177,204735000000.0,204735000000.0,0.5433784605006763,0.5433784605006763,1662000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,1088.HK,quarterly,Q3,2012,CNY,56899000000.0,56899000000.0,,5213000000.0,4098000000.0,1115000000.0,537000000.0,-28000000.0,16211000000.0,2998000000.0,13213000000.0,3678000000.0,3678000000.0,9535000000.0,-1839000000.0,11374000000.0,11374000000.0,16748000000.0,38.59646039473453,19.98980649923549,,19884615385.0,0.5719999999889361,0.6644835589813446,19884615385.0,0.5719999999889361,0.6644835589813446,0.1632417794939411,29.40047386257985,16748000000.0,16748000000.0,16748000000.0,29.43461220759592,69379000000.0,68567000000.0,33841000000.0,257852000000.0,257852000000.0,,,,59775000000.0,27888000000.0,438259000000.0,9591000000.0,-36773000000.0,42989000000.0,4734000000.0,4734000000.0,146643000000.0,,101843000000.0,19890000000.0,122968000000.0,243472000000.0,48144000000.0,291616000000.0,438259000000.0,19889620455.0,-12585000000.0,-4.315606825414244,63.91409841229218,81953000000.0,,-15944000000.0,31887000000.0,31887000000.0,27182000000.0,,,,,,,,,18000000.0,18000000.0,-13993000000.0,-13993000000.0,-547000000.0,-436000000.0,-111000000.0,,,-3974000000.0,-18496000000.0,-3246000000.0,6004000000.0,13103000000.0,-7099000000.0,-1073000000.0,1774000000.0,,-16722000000.0,-13993000000.0,,-13993000000.0,-13532488927.271606,-7971000000.0,2.0022571108690976,,-0.7037098645898702,,89000000.0,89000000.0,2.861458413871152,,3.489079303607561,7.18434816233686,13.061806576149674,0.8422591876045985,0.8422591876045985,61483000000.0,212748539190.5644,252485000000.0,24.351149573241976,0.2889937587065079,213560539190.5644,233401000000.0,696988402.9362779,30858988402.93628,172500539190.5644,0.9115151142907032,305.2397117287688,6.894216246256506,172500539190.5644,10.699152841098032,68621000000.0,68621000000.0,3.100341574599093,3.100341574599093,,34938000000.0,34938000000.0,21961000000.0,,565000000.0,565000000.0,,812000000.0,15944000000.0,17412000000.0,,,,17412000000.0,120632000000.0,317627000000.0,18494000000.0,12993000000.0,80426000000.0,80426000000.0,98920000000.0,42989000000.0,,47723000000.0,,1.2194904973716134,1.7011419002127326,,,,,,,,,,,,,,,,,,,,
2012-09-30,1211.HK,quarterly,Q3,2012,CNY,10526928000.0,10526928000.0,,1209461000.0,993315000.0,216146000.0,17240000.0,-132291000.0,105092000.0,70153000.0,34939000.0,60654000.0,60654000.0,-25715000.0,-30327000.0,4612000.0,4612000.0,122332000.0,12.651297700525737,0.0438114519259559,,6918000000.0,0.0006666666666666,0.0050504481063891,2306000000.0,0.002,0.0151513443191673,0.041558542931483,3.5771295899291142,122332000.0,122332000.0,122332000.0,1.1620864130542168,4081451000.0,4081451000.0,10279000000.0,34958944000.0,34958944000.0,,,,11007237000.0,3092872000.0,67608676000.0,-940792000.0,-16861146000.0,8055001000.0,1132055000.0,1132055000.0,43516939000.0,,9368022000.0,2354100000.0,10186432000.0,21154744000.0,2936993000.0,24091737000.0,67608676000.0,7035300000.0,12483755000.0,51.81757961246215,27.10035802239178,7013922000.0,,-5910957000.0,7914365000.0,7848451000.0,17801938000.0,,,,,,,,,37769000.0,37769000.0,-921018000.0,-921018000.0,-110900000.0,89100000.0,-200000000.0,,,,-994149000.0,-287502000.0,1640678000.0,3831130000.0,-2190452000.0,5376000.0,1358552000.0,17553000.0,364403000.0,-921018000.0,,-921018000.0,-871304761.9894949,757429000.0,4.321935287460348,,-0.1331335646140503,,,,1.5216721595836946,,0.58997557097427,1.8127395200925125,2.3384463717837525,0.0176831454177507,0.0176831454177507,19560706000.0,90938046637.73584,35038231000.0,55.82675107085172,0.2150992540880359,42590180879.245285,47601770000.0,-1574380262.389145,1463617737.610855,72521798637.73584,1.9103921269678803,,62.13237534698033,24173932879.24528,13.145135391404429,1702777000.0,1702777000.0,53.40572878171119,53.40572878171119,65914000.0,9195135000.0,9195135000.0,1331793000.0,,149531000.0,149531000.0,,,5910957000.0,7282044000.0,,,,7282044000.0,21642495000.0,45966181000.0,11505705000.0,8510205000.0,22824178000.0,22824178000.0,34329883000.0,8055001000.0,,9187056000.0,,0.6304272869208438,-45.16115817201103,,,,,,,,,,,,,,,,,,,,
2012-09-30,1288.HK,quarterly,Q3,2012,CNY,106555000000.0,106555000000.0,-45796000000.0,45796000000.0,39226000000.0,6570000000.0,-50972000000.0,-50972000000.0,50972000000.0,11379000000.0,39593000000.0,18000000.0,18000000.0,39575000000.0,-9000000.0,39584000000.0,39584000000.0,,100.0,37.148890244474686,,329866666667.0,0.1199999999998787,0.1200272837508892,329866666667.0,0.1199999999998787,0.1200272837508892,0.128285165723395,,,,,,3093051000000.0,3093051000000.0,-3856937000000.0,128557000000.0,128557000000.0,,2125524000000.0,2125524000000.0,-2254081000000.0,-2280370000000.0,13061873000000.0,40272000000.0,-162214000000.0,255878000000.0,-255878000000.0,-255878000000.0,12334828000000.0,,324794000000.0,324794000000.0,197978000000.0,726674000000.0,371000000.0,727045000000.0,13061873000000.0,324794117000.0,-3093051000000.0,-425.4277245562517,5.375716193459381,,763886000000.0,763886000000.0,26289000000.0,26289000000.0,121942000000.0,,23570000000.0,,23570000000.0,,,,23570000000.0,,,-6342000000.0,-6342000000.0,-36326000000.0,203951000000.0,-240277000000.0,,,-271000000.0,-42939000000.0,-42317000000.0,-7000000.0,,-7000000.0,40834000000.0,-1490000000.0,716000000.0,-20859000000.0,-6342000000.0,,17228000000.0,17228000000.0,17221000000.0,0.3676899493464789,0.5954426030719483,0.0522271624898421,,,,0.3230244543246534,0.0714531123685615,9.376670371857946,1.5847978981390614,2.124361358122348,,,255878000000.0,-2483779938112.8506,779021000000.0,32.84609785872268,-0.1030195936739924,-2483779938112.8506,414886000000.0,223656000000.0,240027000000.0,353022061887.1492,0.1988499536912529,0.3688703271414546,0.3437115903092118,353022061887.1492,0.2501012385420346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,1398.HK,quarterly,Q3,2012,CNY,135352000000.0,135352000000.0,-129765000000.0,50373000000.0,36686000000.0,13687000000.0,-236000000.0,-236000000.0,79628000000.0,17158000000.0,62470000000.0,56000000.0,56000000.0,62414000000.0,-28000000.0,62442000000.0,62442000000.0,75923000000.0,100.0,46.13304568827945,3469000000.0,346900000000.0,0.18,0.1800807149034304,346900000000.0,0.18,0.1800807149034304,0.219270683194004,45.74427981223892,79392000000.0,79392000000.0,79392000000.0,58.65594893315208,3974878000000.0,3974878000000.0,-4422313000000.0,121011000000.0,121011000000.0,,3677748000000.0,3677748000000.0,-3798759000000.0,-3798759000000.0,17371150000000.0,48683000000.0,-48683000000.0,473696000000.0,-473696000000.0,-473696000000.0,16295876000000.0,,349322000000.0,349322000000.0,427699000000.0,1073350000000.0,1924000000.0,1075274000000.0,17371150000000.0,349321244671.0,-3974878000000.0,-369.66187222977584,6.189998935015816,,447435000000.0,447435000000.0,,,,62470000000.0,14800000000.0,3933000000.0,10867000000.0,-14591000000.0,-390324000000.0,375733000000.0,62679000000.0,234000000.0,234000000.0,-3930000000.0,-3930000000.0,-67523000000.0,240867000000.0,-308390000000.0,-1817000000.0,,-3011000000.0,-76047000000.0,-76065000000.0,3640000000.0,3640000000.0,,-21000000.0,-72446000000.0,-1264000000.0,-85814000000.0,-3930000000.0,1817000000.0,58749000000.0,58749000000.0,62623000000.0,0.2814535313351248,1.003795522244643,0.1693542807725569,-1817000000.0,,,0.3901758431824733,0.1806831940040357,11.458281925626984,2.239899106370712,3.0996656096857884,0.2288613433266071,0.2288613433266071,473696000000.0,-2908631296226.415,1252641000000.0,37.81578281407043,-0.1628587303638523,-2908631296226.415,522579000000.0,1061146000000.0,1070256000000.0,590626703773.5848,0.4628729891051589,0.2279495034364591,0.2260092013252762,590626703773.5848,0.6972836661100745,239050000000.0,239050000000.0,1.011870754125015,1.011870754125015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,600519.SS,quarterly,Q3,2012,CNY,6667000764.07,6667000764.07,,1320430065.5,891942999.78,428487065.72,-7740474.670000076,102523892.23999992,4785080475.33,1196040240.18,3589040235.15,329405229.3800001,329405229.3800001,3259635005.77,-164702614.69,3424337620.46,3424337620.46,4777340000.66,91.4619674115276,51.36249029570452,,1255590461.0,2.727272726915054,2.858448153780614,1255590461.0,2.727272726915054,2.858448153780614,3.2301224340219004,70.09442346544525,4777340000.66,4777340000.66,4777340000.66,71.65650897186309,18690032974.06,18690032974.06,4908504890.069996,6198451072.4,6198451072.4,,,,1150532639.1200008,347297841.0600009,38834876462.71,1343260348.41,-1535280812.23,,17770000.0,17770000.0,6843310993.93,,2413144415.7200003,1038180000.0,25807560553.65,31259383727.67,732181741.11,31991565468.78,38834876462.71,1256197800.0,-18690032974.06,-58.42175179673303,82.00626979431502,1374964415.72,,-1853461.74,803234798.06,803234798.06,192020463.82,,,,,,,,,,,-1340491714.22,-1340491714.22,,,,,,2497259.25,-1337994454.97,-4055710916.02,,,,23404.71999979019,-4055687511.3,,-5393681966.27,-1340491714.22,,-1340491714.22,-1423195286.580722,-1340491714.22,32.683489075948586,,-1.0676185873157888,,,,5.309852990409107,,14.88545314303722,21.380968864855053,24.839572806152432,3.8048552844652415,3.8048552844652415,,180827230552.57,27577922294.76,,,180827230552.57,24691718327.71,4051156.323768129,3045860148.273768,198785081785.52,7.323395972391224,44635.95479928949,59.368198718858864,198785081785.52,144.0176842443931,17307517605.52,17307517605.52,10.447901003139672,10.447901003139672,,569230697.91,569230697.91,6097770066.16,,-110264366.91,-110264366.91,,,1853461.74,7887354887.06,,,,7887354887.06,31485892751.19,7348983711.52,,,6825540993.93,6825540993.93,6825540993.93,,,17770000.0,,4.612951966619293,1250.7361415151834,,,,,,,,,,,,,,,,,,,,
2012-09-30,TCEHY,quarterly,Q3,2012,CNY,11565556000.0,11565556000.0,,2708627000.0,2845088000.0,-136461000.0,72226000.0,178529000.0,3997610000.0,756465000.0,3241145000.0,44904000.0,44904000.0,3196241000.0,-22452000.0,3218693000.0,3218693000.0,4069836000.0,58.609054333401694,27.82998932347048,,9146720000.0,0.3518958708695576,0.3543505212797593,9316370000.0,0.345487888523105,0.3478978400385558,,36.24819728579522,4069836000.0,4069836000.0,4069836000.0,35.18928099954728,27723169000.0,27723169000.0,8208376000.0,,,,,,35643904000.0,30557731000.0,71999722000.0,1497808000.0,-5458050000.0,9810543000.0,2546534000.0,2546534000.0,33707091000.0,,2651998000.0,198000.0,34870783000.0,37415681000.0,876950000.0,38292631000.0,71999722000.0,9220450680.0,-14900651000.0,-38.91258085661442,49.62591059099257,2651800000.0,,-2683965000.0,5086173000.0,5086173000.0,3960242000.0,,5171987000.0,,5171987000.0,,,,5171987000.0,,,,,,,,,,-6558454000.0,-6558454000.0,,,,,4191097000.0,4191097000.0,34687000.0,2804630000.0,,,5171987000.0,5252640846.250635,5171987000.0,14.660525900177191,1.6068593680726928,0.5654471766928473,,,,1.264448458026484,0.5654471766928473,3.0309410367869574,3.8124028066891738,3.63042249024787,0.444950320989382,0.444950320989382,12822518000.0,339189260006.28925,48570449000.0,26.39983418724418,0.0378034316291802,345740524157.2326,39663109000.0,18469600526.844288,18469600526.844288,353212961006.28925,8.551756747215384,18.36473179337588,18.36473179337588,359764225157.2326,37.08315767906848,14377162000.0,14377162000.0,23.592226338291887,23.592226338291887,,4787093000.0,4787093000.0,6778463000.0,,-106303000.0,99478000.0,205781000.0,,2683965000.0,424273000.0,,,,,36355818000.0,35643904000.0,3011975000.0,3011975000.0,18338039000.0,18338039000.0,21350014000.0,9810543000.0,,12357077000.0,,1.7028475016456663,-27.60039094570169,424273000.0,,,,,,,625960000.0,,,,,,,,,,,,
2012-12-31,0386.HK,quarterly,Q4,2012,CNY,761279000000.0,761279000000.0,,87892000000.0,-12766000000.0,100658000000.0,-3635000000.0,-6568000000.0,30078000000.0,7094000000.0,22984000000.0,2102000000.0,2102000000.0,20882000000.0,-1051000000.0,21933000000.0,21933000000.0,26443000000.0,15.018803881362812,2.881072510866581,,,,,,,,,4.62029026501912,26443000000.0,26443000000.0,26443000000.0,3.4734965761567045,10864000000.0,10456000000.0,5563000000.0,757946000000.0,1400063000000.0,642117000000.0,52201000000.0,52201000000.0,82782000000.0,76525000000.0,1257944000000.0,42249000000.0,62451000000.0,162116000000.0,34419000000.0,27125000000.0,709908000000.0,,117394000000.0,86820000000.0,209446000000.0,510914000000.0,37122000000.0,548036000000.0,1257944000000.0,112866372951.0,267642000000.0,48.836572779890375,43.28390404310343,30574000000.0,130326000000.0,28886000000.0,6257000000.0,,222284000000.0,,,,,,,10297000000.0,,85000000.0,85000000.0,,,-4937000000.0,2608000000.0,-7545000000.0,,,-60567000000.0,-65419000000.0,4119000000.0,-618000000.0,280377000000.0,-280995000000.0,-10573000000.0,-7072000000.0,-92000000.0,-72491000000.0,,,,2241241837.8881574,-533000000.0,5.842073991888522,,,,,,,,,,,,,278098000000.0,304356000000.0,611486000000.0,45.47904612697592,0.913726031358015,304764000000.0,2785799000000.0,27086796529.024536,28853796529.024536,,0.1092526775980607,11.236323190668594,10.5482132895005,,,128712000000.0,94078000000.0,2.364628006712661,3.235145304959714,6257000000.0,646944000000.0,646944000000.0,114335000000.0,,2933000000.0,2933000000.0,,408000000.0,81395000000.0,218262000000.0,118525000000.0,20734000000.0,79494000000.0,-491000000.0,365015000000.0,892929000000.0,115982000000.0,115982000000.0,70407000000.0,1108000000.0,513373000000.0,162116000000.0,,196535000000.0,,0.7110132398860088,10.640879469924638,,326984000000.0,,69299000000.0,7294000000.0,424094000000.0,20045000000.0,,,,,,,,-10297000000.0,,,,,
2012-12-31,0857.HK,quarterly,Q4,2012,CNY,597027000000.0,597027000000.0,,101409000000.0,-52981000000.0,154390000000.0,2755000000.0,2657000000.0,41910000000.0,10363000000.0,31547000000.0,6356000000.0,6356000000.0,25191000000.0,-3178000000.0,28369000000.0,28369000000.0,44665000000.0,24.466900156944327,4.751711396637004,38643000000.0,,,,,,,,14.913979709342156,44665000000.0,83308000000.0,44665000000.0,7.481236191998017,52803000000.0,49953000000.0,11454000000.0,1569607000000.0,2564807000000.0,995200000000.0,85550000000.0,85550000000.0,117167000000.0,53159000000.0,2168837000000.0,72045000000.0,32633000000.0,293774000000.0,119549000000.0,97263000000.0,988071000000.0,,256222000000.0,183021000000.0,598686000000.0,1064147000000.0,116619000000.0,1180766000000.0,2168837000000.0,183020977818.0,387230000000.0,32.79481285877134,53.056946668826775,73201000000.0,118139000000.0,43708000000.0,64008000000.0,56426000000.0,280692000000.0,31548000000.0,4769000000.0,,4681000000.0,-3626000000.0,22067000000.0,,71334000000.0,394000000.0,394000000.0,-136146000000.0,-132114000000.0,12961000000.0,16901000000.0,-3940000000.0,-7429000000.0,,11461000000.0,-118759000000.0,-32032000000.0,5274000000.0,293877000000.0,-288603000000.0,12892000000.0,-13866000000.0,-850000000.0,-61291000000.0,-136146000000.0,7429000000.0,-64812000000.0,-64372404485.80291,-55112000000.0,0.8612698532511843,2.5145052698367936,,-7429000000.0,,,,,,,,,,445021000000.0,508837000000.0,1343347000000.0,33.127777111945015,0.8745845919223642,511687000000.0,2195296000000.0,241977778567.1677,508071778567.1677,,0.2317851442356748,2.1028253214530523,1.001506128592677,,,327406000000.0,175431000000.0,1.554146839092747,2.9004964914980818,7582000000.0,450953000000.0,450953000000.0,146074000000.0,,98000000.0,584000000.0,486000000.0,2850000000.0,64450000000.0,214117000000.0,77495000000.0,16280000000.0,120987000000.0,-645000000.0,396513000000.0,1772324000000.0,151247000000.0,143409000000.0,38131000000.0,,574748000000.0,293774000000.0,,413323000000.0,,0.6898901779562522,-2.395786491489382,,385370000000.0,,38131000000.0,22286000000.0,277181000000.0,9981000000.0,,,38643000000.0,88000000.0,-19297000000.0,-6396000000.0,-4032000000.0,,,,,,
2012-12-31,0939.HK,quarterly,Q4,2012,CNY,119458000000.0,119458000000.0,-102549000000.0,56998000000.0,16458000000.0,40540000000.0,-382000000.0,-382000000.0,45933000000.0,10850000000.0,35083000000.0,190000000.0,190000000.0,34893000000.0,-95000000.0,34988000000.0,34988000000.0,41728000000.0,100.0,29.28895511393126,3823000000.0,,,,,,,,54.32520544020421,45551000000.0,45551000000.0,45551000000.0,38.13139346046309,3212039000000.0,3212039000000.0,-3500016000000.0,113946000000.0,179840000000.0,65894000000.0,2659606000000.0,2659606000000.0,-2773552000000.0,-2777264000000.0,13972828000000.0,53271000000.0,-176486000000.0,383247000000.0,-383247000000.0,-383247000000.0,13023283000000.0,,385129000000.0,250011000000.0,391034000000.0,941668000000.0,7877000000.0,949545000000.0,13972828000000.0,250010977486.0,-3212039000000.0,-338.2713826095656,6.770886575786185,135118000000.0,287977000000.0,287977000000.0,3712000000.0,2061000000.0,123215000000.0,35083000000.0,21286000000.0,192000000.0,21094000000.0,87758000000.0,-526901000000.0,614659000000.0,144127000000.0,618000000.0,618000000.0,-17235000000.0,-17235000000.0,-31928000000.0,179207000000.0,-211135000000.0,-29000000.0,,,-48574000000.0,-3560000000.0,40958000000.0,40958000000.0,,-1283000000.0,36311000000.0,-1425000000.0,131864000000.0,-17235000000.0,29000000.0,126892000000.0,126892000000.0,168468000000.0,0.6969916691417458,4.119326626271865,,-29000000.0,196000000.0,196000000.0,,,,,,,,383247000000.0,-2820915000000.0,1032169000000.0,37.13025676996693,-0.1358591095442436,-2820915000000.0,460718000000.0,368813000000.0,399137000000.0,,,,,,,250286000000.0,250286000000.0,,,1651000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,0941.HK,quarterly,Q2,2012,CNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402903000000.0,70906000000.0,15913000000.0,486016000000.0,1014727000000.0,528711000000.0,48476000000.0,48476000000.0,71024000000.0,18962000000.0,1052109000000.0,10856000000.0,43286000000.0,28619000000.0,385000000.0,,326800000000.0,,2142000000.0,2142000000.0,,723447000000.0,1862000000.0,725309000000.0,1052109000000.0,20100340600.0,-42287000000.0,-5.830204781686151,67.32153588781328,,20582000000.0,8860000000.0,52062000000.0,15168000000.0,125055000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28687000000.0,-372354000000.0,32691000000.0,87.75198066746199,-0.077042276972988,-40357000000.0,,,,,,,,,,,,,,36894000000.0,,,,,,,,331997000000.0,11722000000.0,7195000000.0,2195000000.0,,5000000000.0,,446593000000.0,605516000000.0,68000000.0,,118531000000.0,,297796000000.0,28619000000.0,,29004000000.0,68000000.0,1.4996608416499886,,,179197000000.0,68000000.0,118531000000.0,385000000.0,721305000000.0,,,,,,,,,,,,,,
2012-12-31,1088.HK,quarterly,Q4,2012,CNY,71893000000.0,71893000000.0,,6472000000.0,5253000000.0,1219000000.0,34000000.0,-1392000000.0,16095000000.0,2803000000.0,13292000000.0,4372000000.0,4372000000.0,8920000000.0,-2186000000.0,11106000000.0,11106000000.0,16129000000.0,31.43699664779603,15.447957381108036,,,,,,,,,27.47878178743499,16129000000.0,16129000000.0,16129000000.0,22.434729389509407,62458000000.0,61739000000.0,35098000000.0,287557000000.0,391957000000.0,104400000000.0,,,67139000000.0,33321000000.0,467974000000.0,10901000000.0,-42533000000.0,39624000000.0,11879000000.0,11879000000.0,158584000000.0,,101302000000.0,19890000000.0,135376000000.0,259695000000.0,49695000000.0,309390000000.0,467974000000.0,19889620455.0,-261000000.0,-0.0843595462038204,63.47303734141645,81412000000.0,,-19092000000.0,33818000000.0,33818000000.0,31632000000.0,,,,,,,,,112000000.0,112000000.0,-23309000000.0,-23309000000.0,-476000000.0,797000000.0,-1273000000.0,,,-17000000.0,-23690000000.0,-1158000000.0,4573000000.0,18413000000.0,-13840000000.0,-633000000.0,3579000000.0,5000000.0,-20111000000.0,-23309000000.0,,-23309000000.0,-22131342839.39112,-18624000000.0,1.4838711598970906,,,,797000000.0,797000000.0,,,,,,,,68551000000.0,55788000000.0,273512000000.0,25.063251338149698,1.2287767978776798,56507000000.0,250728000000.0,611038288.2882882,46145038288.28829,,0.2225040681535369,91.3003343150228,1.2089707164499008,,,68897000000.0,68897000000.0,0.8097304672191823,0.8097304672191823,,49292000000.0,49292000000.0,22601000000.0,,1426000000.0,1426000000.0,,719000000.0,19092000000.0,15722000000.0,10170000000.0,,4697000000.0,-996000000.0,113278000000.0,354696000000.0,28927000000.0,21854000000.0,78154000000.0,78154000000.0,107081000000.0,39624000000.0,,51503000000.0,,1.05787207814645,-6.213773944303959,1851000000.0,,,,,,,,,,,,,,,,,,,
